"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.934535903E2,6.476572752E-1,5.530571938E-1,1.281999588E0
2.934584390E2,8.175473213E-1,4.684839249E-1,1.835636139E0
2.934632885E2,9.598284960E-1,3.105511665E-1,2.358181953E0
2.934681390E2,1.034648418E0,1.076900959E-1,2.811541557E0
2.934729884E2,1.047138810E0,-1.164686680E-1,3.188765526E0
2.934778372E2,1.026127100E0,-2.975111008E-1,3.499602318E0
2.934826867E2,9.691284895E-1,-4.692006111E-1,3.665359497E0
2.934875371E2,9.195837975E-1,-5.764687061E-1,3.836830139E0
2.934923866E2,9.805533886E-1,-6.407032013E-1,3.899163246E0
2.934972354E2,1.082524896E0,-6.186196804E-1,3.799796104E0
2.935020849E2,1.102999449E0,-5.026674271E-1,3.608120918E0
2.935069353E2,1.039351940E0,-3.210165501E-1,3.347923279E0
2.935117848E2,1.011034250E0,-7.331132889E-2,3.038255692E0
2.935166335E2,1.032313228E0,2.407197952E-1,2.597743034E0
2.935214831E2,1.069172025E0,5.739336014E-1,2.078838348E0
2.935263335E2,1.135486364E0,8.574714661E-1,1.467075348E0
2.935311830E2,1.295056581E0,1.178301811E0,8.650150299E-1
2.935360317E2,1.535110474E0,1.570771694E0,4.061069489E-1
2.935408813E2,1.792779088E0,2.009452820E0,9.447383881E-2
2.935457317E2,2.018016338E0,2.478579521E0,-5.866432190E-2
2.935505811E2,2.120655537E0,2.831167698E0,-2.072525024E-2
2.935554299E2,2.208997250E0,3.051668167E0,1.501016617E-1
2.935602795E2,2.091070652E0,3.206071854E0,3.932399750E-1
2.935651298E2,1.874366760E0,3.010895729E0,8.826713562E-1
2.935699793E2,1.752894044E0,2.462584496E0,1.553169250E0
2.935748281E2,1.720473170E0,1.590462208E0,2.306445122E0
2.935796777E2,1.672887325E0,6.264114380E-1,3.092523575E0
2.935845280E2,1.514962196E0,-2.726824284E-1,3.770954132E0
2.935893776E2,1.137538671E0,-1.110524893E0,4.438276291E0
2.935942263E2,7.302319407E-1,-1.967285395E0,4.999606133E0
2.935990758E2,3.501560688E-1,-2.748608589E0,5.338685989E0
2.936039262E2,1.302696764E-3,-3.415863514E0,5.540484428E0
2.936087757E2,-2.886968255E-1,-3.887301445E0,5.510387421E0
2.936136245E2,-5.234152079E-1,-4.196128368E0,5.266224861E0
2.936184740E2,-6.728397608E-1,-4.294276237E0,4.785095215E0
2.936233244E2,-7.026333809E-1,-4.128888130E0,4.094209671E0
2.936281739E2,-5.949248672E-1,-3.685268879E0,3.289959908E0
2.936330227E2,-3.695209622E-1,-3.081933498E0,2.554392815E0
2.936378722E2,3.787651658E-2,-2.384536266E0,1.830180168E0
2.936427226E2,4.518510103E-1,-1.662589788E0,1.126701355E0
2.936475721E2,7.790530920E-1,-9.233362675E-1,5.131502151E-1
2.936524208E2,1.065021753E0,-2.904767990E-1,-1.331901550E-2
2.936572704E2,1.319383383E0,2.966113091E-1,-4.746551514E-1
2.936621208E2,1.535291076E0,8.389148712E-1,-8.808574677E-1
2.936669703E2,1.644198895E0,1.282132864E0,-1.186779022E0
2.936718190E2,1.668348551E0,1.591595173E0,-1.380945683E0
2.936766685E2,1.637353182E0,1.761226892E0,-1.482919216E0
2.936815190E2,1.592509031E0,1.792397976E0,-1.555383205E0
2.936863684E2,1.496415377E0,1.674114704E0,-1.557973862E0
2.936912172E2,1.332841754E0,1.421921968E0,-1.536560535E0
2.936960667E2,1.126820803E0,1.146535873E0,-1.448313236E0
2.937009171E2,9.009099603E-1,8.344900608E-1,-1.336655617E0
2.937057666E2,6.602640152E-1,5.606532097E-1,-1.244919777E0
2.937106154E2,4.091768265E-1,3.849692345E-1,-1.347731590E0
2.937154649E2,1.955519617E-1,2.117795944E-1,-1.439259529E0
2.937203153E2,9.207116812E-2,2.901816368E-2,-1.454915047E0
2.937251648E2,1.278909147E-1,-1.254267693E-1,-1.487903595E0
2.937300135E2,1.426517963E-1,-2.014281750E-1,-1.545365334E0
2.937348631E2,1.192430034E-1,-2.306580544E-1,-1.670132637E0
2.937397135E2,4.740660638E-2,-2.015459538E-1,-1.905050278E0
2.937445630E2,-2.558123320E-2,-1.621499062E-1,-2.159061432E0
2.937494117E2,-1.000164598E-1,-1.369414330E-1,-2.417595387E0
2.937542612E2,-1.211797893E-1,-9.280610085E-2,-2.668557167E0
2.937591117E2,-1.033638045E-1,-8.041906357E-2,-2.852018833E0
2.937639611E2,-9.235557914E-2,-1.049089432E-1,-3.049225807E0
2.937688099E2,-8.141443878E-2,-1.235198975E-1,-3.236137390E0
2.937736595E2,-7.814468443E-2,-1.389737129E-1,-3.410267353E0
2.937785098E2,-1.354022026E-1,-1.444878578E-1,-3.516501904E0
2.937833593E2,-1.483638883E-1,-1.475217342E-1,-3.633740425E0
2.937882081E2,-1.603046656E-1,-9.329676628E-2,-3.714070320E0
2.937930576E2,-1.689040363E-1,-2.747631073E-2,-3.786169529E0
2.937979080E2,-1.621395051E-1,1.623344421E-2,-3.811705112E0
2.938027575E2,-1.373018324E-1,9.525752068E-2,-3.793112278E0
2.938076062E2,-9.655713290E-2,1.784777641E-1,-3.735215664E0
2.938124558E2,-5.413987488E-2,2.636106014E-1,-3.690690517E0
2.938173062E2,4.681713879E-3,3.004472256E-1,-3.640370369E0
2.938221557E2,1.292943954E-2,3.420503139E-1,-3.598734379E0
2.938270044E2,1.158042997E-2,3.673396111E-1,-3.549178600E0
2.938318540E2,3.462927788E-2,4.173066616E-1,-3.460729599E0
2.938367044E2,3.670739383E-2,4.731233120E-1,-3.359850883E0
2.938415539E2,5.123511702E-2,5.592501163E-1,-3.270672798E0
2.938464026E2,1.608680189E-2,6.448905468E-1,-3.164605618E0
2.938512522E2,-1.828553528E-2,7.279164791E-1,-3.027425289E0
2.938561026E2,-1.022437215E-1,8.015351295E-1,-2.919098377E0
2.938609520E2,-1.379780322E-1,8.780446053E-1,-2.772776604E0
2.938658008E2,-1.875439435E-1,9.504783154E-1,-2.598162651E0
2.938706504E2,-2.245140672E-1,1.007034779E0,-2.364277363E0
2.938755007E2,-1.985203773E-1,1.083757639E0,-2.138221741E0
2.938803502E2,-2.266994864E-1,1.156981230E0,-1.920108795E0
2.938851990E2,-2.754114866E-1,1.238768101E0,-1.674118042E0
2.938900485E2,-3.544401228E-1,1.310180187E0,-1.479290485E0
2.938948989E2,-4.184314311E-1,1.354701996E0,-1.285454273E0
2.938997484E2,-4.743804634E-1,1.379328728E0,-1.075789452E0
2.939045971E2,-5.201119781E-1,1.386738300E0,-8.600082397E-1
2.939094467E2,-5.484112501E-1,1.379281998E0,-6.428833008E-1
2.939142971E2,-5.543282628E-1,1.335351229E0,-4.172058105E-1
2.939191466E2,-6.001992822E-1,1.298085451E0,-1.782369614E-1
2.939239953E2,-6.499062777E-1,1.252755404E0,8.612632751E-2
2.939288449E2,-7.058286667E-1,1.165838480E0,3.423957825E-1
2.939336953E2,-7.847085595E-1,1.084940672E0,6.098270416E-1
2.939385447E2,-8.219728470E-1,9.906075001E-1,8.741989136E-1
2.939433935E2,-8.461970091E-1,8.657948971E-1,1.114145279E0
2.939482431E2,-8.358393312E-1,7.629308701E-1,1.360876083E0
2.939530934E2,-8.555149436E-1,6.697084904E-1,1.628879547E0
2.939579429E2,-8.503491879E-1,5.811727047E-1,1.865597725E0
2.939627917E2,-8.538609147E-1,4.922091961E-1,2.099910736E0
2.939676412E2,-9.021318555E-1,4.265627861E-1,2.336679459E0
2.939724916E2,-1.028506756E0,3.623502254E-1,2.590402603E0
2.939773411E2,-1.123100758E0,3.280391693E-1,2.803775787E0
2.939821898E2,-1.224404693E0,2.993960381E-1,2.984148979E0
2.939870394E2,-1.320434213E0,2.715010643E-1,3.093374252E0
2.939918898E2,-1.325003982E0,2.345533371E-1,3.124486923E0
2.939967393E2,-1.297963142E0,2.648534775E-1,3.022704124E0
2.940015880E2,-1.224897385E0,3.841490746E-1,2.819153786E0
2.940064376E2,-1.191847324E0,5.778760910E-1,2.533164024E0
2.940112880E2,-1.244372249E0,8.369212151E-1,2.176553726E0
2.940161374E2,-1.387827992E0,1.121212006E0,1.674969673E0
2.940209862E2,-1.532355547E0,1.412453651E0,1.109440804E0
2.940258358E2,-1.609656096E0,1.718355179E0,6.040716171E-1
2.940306861E2,-1.496942639E0,2.011132240E0,2.196311951E-2
2.940355356E2,-1.310659766E0,2.317787647E0,-4.937524796E-1
2.940403844E2,-1.014009356E0,2.658116817E0,-8.814172745E-1
2.940452340E2,-7.086912394E-1,3.085546017E0,-1.101038456E0
2.940500843E2,-4.070210755E-1,3.478834629E0,-1.012160778E0
2.940549338E2,-1.684006453E-1,3.702300549E0,-6.393070221E-1
2.940597826E2,-6.411108375E-2,3.873769760E0,5.288982391E-2
2.940646321E2,-6.198260188E-2,3.871952534E0,1.073433876E0
2.940694825E2,-3.010877967E-2,3.484627724E0,2.383681297E0
2.940743320E2,9.167349339E-2,2.786372662E0,3.710891724E0
2.940791807E2,1.528081596E-1,1.908485889E0,4.833101273E0
2.940840303E2,8.013780415E-2,1.113231182E0,6.057221413E0
2.940888807E2,-5.837278068E-2,3.587889671E-1,7.170892715E0
2.940937302E2,-2.104063034E-1,-3.774759769E-1,7.947610855E0
2.940985789E2,-4.783791006E-1,-1.027235270E0,8.373898506E0
2.941034285E2,-8.029702306E-1,-1.531971216E0,8.455493927E0
2.941082789E2,-1.137756467E0,-1.904694796E0,8.181247711E0
2.941131283E2,-1.516018391E0,-2.093933105E0,7.537654877E0
2.941179771E2,-1.888093829E0,-2.016915321E0,6.546930313E0
2.941228267E2,-2.185102224E0,-1.722524643E0,5.417747498E0
2.941276770E2,-2.325871944E0,-1.367126226E0,4.377587318E0
2.941325265E2,-2.308015108E0,-9.993951321E-1,3.428908348E0
2.941373753E2,-2.217437744E0,-6.632444859E-1,2.569393158E0
2.941422248E2,-2.074484587E0,-3.545196056E-1,1.906674385E0
2.941470752E2,-1.911129951E0,-1.094157696E-1,1.361645699E0
2.941519247E2,-1.746536255E0,5.521965027E-2,9.628973007E-1
2.941567734E2,-1.548939705E0,1.346156597E-1,6.768255234E-1
2.941616230E2,-1.369579315E0,1.677658558E-1,6.274538040E-1
2.941664734E2,-1.175473690E0,1.123538017E-1,7.091131210E-1
2.941713229E2,-9.266612530E-1,-4.753994942E-2,8.138475418E-1
2.941761716E2,-7.125337124E-1,-2.370114326E-1,9.294843674E-1
2.941810211E2,-5.461074114E-1,-4.147279263E-1,1.070146561E0
2.941858716E2,-4.283988178E-1,-5.416843891E-1,1.154228210E0
2.941907210E2,-3.604379594E-1,-6.291844845E-1,1.195869446E0
2.941955698E2,-2.720770240E-1,-7.194983959E-1,1.137392998E0
2.942004193E2,-2.348757982E-1,-7.518670559E-1,9.426393509E-1
2.942052697E2,-1.870170385E-1,-6.994078159E-1,5.660524368E-1
2.942101192E2,-1.811854690E-1,-6.738412380E-1,2.035913467E-1
2.942149680E2,-1.263857633E-1,-6.842722893E-1,-1.903915405E-1
2.942198175E2,-3.737117350E-2,-6.661107540E-1,-6.182670593E-1
2.942246679E2,-8.868044242E-4,-6.265769005E-1,-1.056089401E0
2.942295174E2,1.382805407E-3,-6.111338139E-1,-1.501462936E0
2.942343661E2,-1.444217749E-2,-5.675373077E-1,-1.942266941E0
2.942392157E2,-3.696688265E-2,-5.322408676E-1,-2.409366131E0
2.942440661E2,-4.330088943E-2,-4.864871502E-1,-2.838008881E0
2.942489156E2,-6.052253395E-2,-4.570779800E-1,-3.249559879E0
2.942537643E2,-6.529232860E-2,-4.423546791E-1,-3.605466843E0
2.942586139E2,-4.372859001E-2,-4.047920704E-1,-3.917438984E0
2.942634643E2,-3.515530378E-3,-3.709237576E-1,-4.202172756E0
2.942683137E2,6.513941288E-2,-3.079562187E-1,-4.406801701E0
2.942731625E2,1.459393501E-1,-2.472658157E-1,-4.531305313E0
2.942780120E2,2.675919235E-1,-1.864485741E-1,-4.657065392E0
2.942828624E2,2.840247154E-1,-1.139161587E-1,-4.812596321E0
2.942877119E2,2.790426016E-1,-3.450417519E-2,-4.906949520E0
2.942925607E2,3.222218156E-1,5.895829201E-2,-4.985605240E0
2.942974102E2,3.735136092E-1,1.136820316E-1,-5.017401218E0
2.943022606E2,4.214302301E-1,1.418857574E-1,-5.000072002E0
2.943071101E2,4.426704645E-1,9.371781349E-2,-4.964887619E0
2.943119589E2,4.520283341E-1,1.975059509E-2,-4.890450478E0
2.943168084E2,4.593950808E-1,-3.429555893E-2,-4.807995796E0
2.943216587E2,4.076809585E-1,-1.398589611E-1,-4.703323364E0
2.943265083E2,3.067767024E-1,-2.366046906E-1,-4.614939690E0
2.943313570E2,2.215911448E-1,-3.456399441E-1,-4.509551048E0
2.943362066E2,1.522018611E-1,-4.547340870E-1,-4.387307644E0
2.943410569E2,6.757253408E-2,-5.397129059E-1,-4.298576832E0
2.943459065E2,-2.270302176E-2,-6.049706936E-1,-4.219614983E0
2.943507552E2,-1.019485891E-1,-6.669061184E-1,-4.129077435E0
2.943556047E2,-1.677857637E-1,-7.420744896E-1,-4.043825626E0
2.943604551E2,-2.443206906E-1,-8.036568165E-1,-3.913896084E0
2.943653046E2,-3.076921105E-1,-8.922634125E-1,-3.806344986E0
2.943701534E2,-3.891503513E-1,-1.010053873E0,-3.678217888E0
2.943750029E2,-4.696187377E-1,-1.132834911E0,-3.587070465E0
2.943798533E2,-5.443372726E-1,-1.241677761E0,-3.492126942E0
2.943847028E2,-6.634682417E-1,-1.336701393E0,-3.412496567E0
2.943895515E2,-7.602114677E-1,-1.396408558E0,-3.312294006E0
2.943944011E2,-8.060577512E-1,-1.456880331E0,-3.244070530E0
2.943992515E2,-8.490452766E-1,-1.436927795E0,-3.183822155E0
2.944041009E2,-8.918182850E-1,-1.439536810E0,-3.071723461E0
2.944089497E2,-9.056791067E-1,-1.431369781E0,-2.957972050E0
2.944137993E2,-9.097084999E-1,-1.386069536E0,-2.828274727E0
2.944186496E2,-8.894878626E-1,-1.344397545E0,-2.670672894E0
2.944234991E2,-8.400254846E-1,-1.323150396E0,-2.492363930E0
2.944283479E2,-7.610951662E-1,-1.260103703E0,-2.250374317E0
2.944331974E2,-7.261146307E-1,-1.186301231E0,-1.990317822E0
2.944380478E2,-6.893657446E-1,-1.111124992E0,-1.709952354E0
2.944428973E2,-6.671767235E-1,-1.008178473E0,-1.433297634E0
2.944477460E2,-6.546740532E-1,-9.299967289E-1,-1.210622787E0
2.944525956E2,-6.328928471E-1,-8.619048595E-1,-9.917912483E-1
2.944574460E2,-6.259109974E-1,-7.751414776E-1,-7.768139839E-1
2.944622955E2,-6.122496128E-1,-6.935782433E-1,-5.178861618E-1
2.944671442E2,-6.258085966E-1,-6.505160332E-1,-2.461986542E-1
2.944719937E2,-5.903015137E-1,-6.054379940E-1,1.148710251E-1
2.944768442E2,-5.542069674E-1,-5.631141663E-1,5.389518738E-1
2.944816936E2,-5.317895412E-1,-5.288047791E-1,1.002310753E0
2.944865424E2,-5.062292814E-1,-5.006415844E-1,1.457360268E0
2.944913919E2,-4.797198176E-1,-4.717714787E-1,1.916235924E0
2.944962423E2,-4.474094808E-1,-4.807288647E-1,2.304957390E0
2.945010918E2,-4.024469554E-1,-4.775979519E-1,2.640547752E0
2.945059406E2,-3.448740244E-1,-4.315931797E-1,2.942357063E0
2.945107901E2,-2.433785498E-1,-3.190064430E-1,3.212882996E0
2.945156405E2,-1.028155386E-1,-1.327991486E-1,3.392416954E0
2.945204900E2,8.931824565E-2,1.027002335E-1,3.524251938E0
2.945253387E2,2.811649442E-1,3.874659538E-1,3.560581207E0
2.945301883E2,4.407424033E-1,7.214775085E-1,3.508631706E0
2.945350386E2,5.978319645E-1,1.093319416E0,3.246263504E0
2.945398881E2,7.090007663E-1,1.474965096E0,2.802143097E0
2.945447369E2,7.831397057E-1,1.862450600E0,2.362668991E0
2.945495865E2,8.360676169E-1,2.192419529E0,1.977536201E0
2.945544368E2,9.553170204E-1,2.688438892E0,1.672504425E0
2.945592863E2,9.994117618E-1,3.167273521E0,1.592866898E0
2.945641351E2,9.409627914E-1,3.501104832E0,1.632596016E0
2.945689846E2,7.995370030E-1,3.595462322E0,1.728989601E0
2.945738350E2,6.185922027E-1,3.377355576E0,2.027522087E0
2.945786845E2,4.737593234E-1,2.778169155E0,2.570919991E0
2.945835332E2,4.344196320E-1,1.908227444E0,3.397330284E0
2.945883828E2,3.724625111E-1,9.152841568E-1,4.430436134E0
2.945932332E2,2.528207898E-1,-1.373562813E-1,5.431675911E0
2.945980827E2,4.420810938E-2,-9.833927155E-1,6.138895035E0
2.946029314E2,-3.748386800E-1,-1.911442995E0,6.940538406E0
2.946077809E2,-5.637255907E-1,-2.825181246E0,7.610150337E0
2.946126314E2,-6.087632179E-1,-3.626127005E0,8.074544907E0
2.946174808E2,-5.721230507E-1,-4.232939243E0,8.353909492E0
2.946223296E2,-4.779467583E-1,-4.581152916E0,8.473090172E0
2.946271791E2,-2.782725096E-1,-4.678156853E0,8.423372269E0
2.946320295E2,2.425451577E-2,-4.488031387E0,8.097851753E0
2.946368790E2,4.795919955E-1,-3.981790543E0,7.454185486E0
2.946417278E2,1.055767655E0,-3.225561380E0,6.660298347E0
2.946465773E2,1.688372850E0,-2.359316349E0,5.816950798E0
2.946514277E2,2.346918583E0,-1.536192894E0,5.127328873E0
2.946562772E2,3.010251284E0,-6.603360176E-1,4.399853706E0
2.946611259E2,3.504062414E0,2.401690483E-1,3.718055725E0
2.946659755E2,3.883585691E0,1.020880699E0,3.036034584E0
2.946708258E2,4.144992828E0,1.755288601E0,2.362940788E0
2.946756753E2,4.349361420E0,2.363820314E0,1.695949554E0
2.946805241E2,4.481001854E0,2.836544752E0,1.053675652E0
2.946853736E2,4.519259453E0,3.168294430E0,4.044723511E-1
2.946902240E2,4.460347176E0,3.348959208E0,-2.258615494E-1
2.946950735E2,4.297559261E0,3.419051647E0,-8.404493332E-1
2.946999222E2,4.062191486E0,3.373455763E0,-1.447201729E0
2.947047718E2,3.763794899E0,3.266867399E0,-2.049298286E0
2.947096222E2,3.397243023E0,3.125170946E0,-2.673859119E0
2.947144717E2,3.031586170E0,2.945307016E0,-3.245103836E0
2.947193204E2,2.671070814E0,2.697235107E0,-3.703832150E0
2.947241699E2,2.262335539E0,2.415063143E0,-4.091166019E0
2.947290204E2,1.850010991E0,2.089345694E0,-4.349935055E0
2.947338698E2,1.423905253E0,1.724294424E0,-4.511197567E0
2.947387186E2,1.042979479E0,1.352640390E0,-4.596318722E0
2.947435681E2,7.230908871E-1,1.016653776E0,-4.602718353E0
2.947484185E2,4.256299138E-1,6.844823360E-1,-4.561286449E0
2.947532680E2,2.079574466E-1,3.575646877E-1,-4.426249027E0
2.947581168E2,2.486142516E-2,8.293414116E-2,-4.283455372E0
2.947629663E2,-1.163513064E-1,-1.499710083E-1,-4.087074757E0
2.947678167E2,-2.581477463E-1,-3.613719940E-1,-3.915618420E0
2.947726662E2,-3.786408901E-1,-5.164220333E-1,-3.775804043E0
2.947775149E2,-4.614022672E-1,-6.304049492E-1,-3.626603603E0
2.947823645E2,-5.421266556E-1,-7.235705853E-1,-3.529772758E0
2.947872148E2,-5.801399946E-1,-7.895286083E-1,-3.422794819E0
2.947920644E2,-5.851395726E-1,-8.240165710E-1,-3.355730534E0
2.947969131E2,-5.758927464E-1,-8.827149868E-1,-3.297202110E0
2.948017627E2,-5.377841592E-1,-8.917887211E-1,-3.254261971E0
2.948066130E2,-4.663318992E-1,-9.617252350E-1,-3.298491001E0
2.948114625E2,-4.865379930E-1,-1.006708384E0,-3.391446114E0
2.948163112E2,-5.074239373E-1,-9.529740810E-1,-3.399059296E0
2.948211608E2,-5.384936929E-1,-8.750402927E-1,-3.414596081E0
2.948260112E2,-5.703115463E-1,-7.823886871E-1,-3.418975353E0
2.948308607E2,-5.667023659E-1,-6.368870735E-1,-3.412151814E0
2.948357094E2,-5.612915754E-1,-4.837508202E-1,-3.379893780E0
2.948405590E2,-5.065752268E-1,-3.367776871E-1,-3.329618454E0
2.948454094E2,-4.386205375E-1,-2.267081738E-1,-3.287765980E0
2.948502589E2,-3.578415215E-1,-9.066271782E-2,-3.280882359E0
2.948551076E2,-2.594033778E-1,2.145481110E-2,-3.258819580E0
2.948599571E2,-2.150427699E-1,1.532506943E-1,-3.226566792E0
2.948648076E2,-1.955724061E-1,2.884602547E-1,-3.179510117E0
2.948696570E2,-2.197055519E-1,4.322521687E-1,-3.089097500E0
2.948745058E2,-2.439450920E-1,5.587508678E-1,-2.974654198E0
2.948793553E2,-2.609432042E-1,6.634521484E-1,-2.843473911E0
2.948842057E2,-2.848611772E-1,7.632269859E-1,-2.738648415E0
2.948890552E2,-3.175968528E-1,8.369457722E-1,-2.593324661E0
2.948939039E2,-3.541542590E-1,8.874118328E-1,-2.469874382E0
2.948987535E2,-4.159344733E-1,9.363188744E-1,-2.353982449E0
2.949036039E2,-4.743535519E-1,9.720871449E-1,-2.236248493E0
2.949084533E2,-5.388227701E-1,1.040328503E0,-2.071317196E0
2.949133021E2,-5.587514639E-1,1.129201889E0,-1.911908150E0
2.949181516E2,-6.174072623E-1,1.193453550E0,-1.767651558E0
2.949230020E2,-6.763586998E-1,1.245228767E0,-1.679248333E0
2.949278515E2,-7.647542953E-1,1.310950518E0,-1.610842228E0
2.949327003E2,-8.565703630E-1,1.352386951E0,-1.514629841E0
2.949375498E2,-9.162381291E-1,1.415053368E0,-1.409820557E0
2.949424002E2,-9.607189894E-1,1.463105202E0,-1.301245689E0
2.949472497E2,-1.035386443E0,1.489225149E0,-1.174493790E0
2.949520984E2,-1.087728739E0,1.507781029E0,-1.003290176E0
2.949569480E2,-1.180539131E0,1.485241175E0,-8.833484650E-1
2.949617984E2,-1.235348225E0,1.469196558E0,-6.997385025E-1
2.949666479E2,-1.283945322E0,1.464037180E0,-5.145864487E-1
2.949714966E2,-1.336484432E0,1.452850103E0,-3.350429535E-1
2.949763461E2,-1.334875822E0,1.449557066E0,-3.053665161E-3
2.949811965E2,-1.224367857E0,1.396377325E0,2.183246613E-1
2.949860460E2,-1.163398862E0,1.352705240E0,4.800233841E-1
2.949908948E2,-1.200221777E0,1.325370073E0,7.797107697E-1
2.949957443E2,-1.232547045E0,1.294785976E0,1.064871788E0
2.950005947E2,-1.234066963E0,1.298931360E0,1.395423889E0
2.950054442E2,-1.160979629E0,1.347053289E0,1.802575111E0
2.950102929E2,-1.032143354E0,1.355098963E0,2.001851082E0
2.950151424E2,-9.529647231E-1,1.404325247E0,2.464765549E0
2.950199929E2,-7.449339032E-1,1.420346260E0,2.756013870E0
2.950248423E2,-6.148982048E-1,1.539987087E0,2.882869720E0
2.950296911E2,-5.740672946E-1,1.725451469E0,2.897936821E0
2.950345406E2,-6.125907898E-1,1.996691942E0,2.726854324E0
2.950393910E2,-6.895290613E-1,2.191183090E0,2.441544533E0
2.950442405E2,-8.411284685E-1,2.371427536E0,1.998992920E0
2.950490893E2,-1.040429592E0,2.621955395E0,1.281743050E0
2.950539388E2,-1.225593090E0,2.859570980E0,5.335483551E-1
2.950587892E2,-1.289503336E0,3.072548866E0,-2.353096008E-2
2.950636386E2,-1.282305956E0,3.237492085E0,-4.977712631E-1
2.950684874E2,-1.215457559E0,3.319318295E0,-6.913290024E-1
2.950733370E2,-1.100250602E0,3.557752609E0,-7.508068085E-1
2.950781873E2,-1.119462490E0,3.716668129E0,-4.902944565E-1
2.950830368E2,-1.141456366E0,3.739477158E0,5.607223511E-2
2.950878856E2,-1.035268784E0,3.509349346E0,1.007677078E0
2.950927352E2,-7.551969290E-1,3.011946678E0,2.189945221E0
2.950975855E2,-4.485960007E-1,2.347520113E0,3.376029968E0
2.951024350E2,-3.015634418E-1,1.695246220E0,4.482678413E0
2.951072837E2,-3.119818568E-1,1.099938393E0,5.398038864E0
2.951121333E2,-4.552920461E-1,4.916009903E-1,6.392988205E0
2.951169836E2,-5.477970243E-1,-1.996133327E-1,7.082777977E0
2.951218332E2,-6.797088981E-1,-8.667559624E-1,7.487257957E0
2.951266819E2,-9.420795441E-1,-1.489020109E0,7.652477264E0
2.951315315E2,-1.292848825E0,-2.043175220E0,7.557403564E0
2.951363818E2,-1.707587957E0,-2.484580040E0,7.176229477E0
2.951412313E2,-2.097801685E0,-2.809329033E0,6.576411247E0
2.951460801E2,-2.432306290E0,-2.958771229E0,5.844523430E0
2.951509296E2,-2.610264301E0,-2.922296524E0,5.098163605E0
2.951557800E2,-2.647473574E0,-2.720270634E0,4.375841141E0
2.951606295E2,-2.481122255E0,-2.442431211E0,3.668181419E0
2.951654782E2,-2.210710049E0,-2.099379539E0,3.047095299E0
2.951703278E2,-1.879802585E0,-1.694023013E0,2.572327614E0
2.951751782E2,-1.514909506E0,-1.269792318E0,2.179212570E0
2.951800277E2,-1.147251248E0,-8.454771042E-1,1.896205902E0
2.951848764E2,-8.026486039E-1,-4.442431927E-1,1.711009979E0
2.951897259E2,-4.777949750E-1,-1.081953049E-1,1.632843018E0
2.951945763E2,-2.051002085E-1,1.901462078E-1,1.599125862E0
2.951994258E2,8.380991220E-2,4.037563801E-1,1.674211502E0
2.952042746E2,3.544259071E-1,4.929227829E-1,1.817116737E0
2.952091241E2,5.389866829E-1,4.488120079E-1,1.996543884E0
2.952139745E2,7.176222801E-1,2.958505154E-1,2.150189400E0
2.952188240E2,7.955262661E-1,1.062679291E-1,2.222968102E0
2.952236727E2,8.163557053E-1,-6.725835800E-2,2.131267548E0
